"data";"valor"
"08/10/2003";"19,84"
"09/10/2003";"19,84"
"10/10/2003";"19,84"
"13/10/2003";"19,84"
"14/10/2003";"19,84"
"15/10/2003";"19,84"
"16/10/2003";"19,84"
"17/10/2003";"19,84"
"20/10/2003";"19,84"
"21/10/2003";"19,84"
"22/10/2003";"19,83"
"23/10/2003";"18,85"
"24/10/2003";"18,85"
"27/10/2003";"18,85"
"28/10/2003";"18,85"
"29/10/2003";"18,85"
"30/10/2003";"18,85"
"31/10/2003";"18,85"
"03/11/2003";"18,85"
"04/11/2003";"18,85"
"05/11/2003";"18,85"
"06/11/2003";"18,85"
"07/11/2003";"18,85"
"10/11/2003";"18,85"
"11/11/2003";"18,85"
"12/11/2003";"18,85"
"13/11/2003";"18,84"
"14/11/2003";"18,84"
"17/11/2003";"18,84"
"18/11/2003";"18,82"
"19/11/2003";"18,81"
"20/11/2003";"17,34"
"21/11/2003";"17,34"
"24/11/2003";"17,34"
"25/11/2003";"17,34"
"26/11/2003";"17,33"
"27/11/2003";"17,33"
"28/11/2003";"17,32"
"01/12/2003";"17,31"
"02/12/2003";"17,34"
"03/12/2003";"17,33"
"04/12/2003";"17,33"
"05/12/2003";"17,33"
"08/12/2003";"17,32"
"09/12/2003";"17,32"
"10/12/2003";"17,31"
"11/12/2003";"17,30"
"12/12/2003";"17,29"
"15/12/2003";"17,29"
"16/12/2003";"17,29"
"17/12/2003";"17,27"
"18/12/2003";"16,30"
"19/12/2003";"16,34"
"22/12/2003";"16,34"
"23/12/2003";"16,34"
"24/12/2003";"16,34"
"26/12/2003";"16,34"
"29/12/2003";"16,34"
"30/12/2003";"16,33"
"31/12/2003";"16,33"
"02/01/2004";"16,34"
"05/01/2004";"16,34"
"06/01/2004";"16,34"
"07/01/2004";"16,33"
"08/01/2004";"16,33"
"09/01/2004";"16,32"
"12/01/2004";"16,32"
"13/01/2004";"16,32"
"14/01/2004";"16,31"
"15/01/2004";"16,31"
"16/01/2004";"16,30"
"19/01/2004";"16,30"
"20/01/2004";"16,30"
"21/01/2004";"16,28"
"22/01/2004";"16,33"
"23/01/2004";"16,33"
"26/01/2004";"16,33"
"27/01/2004";"16,32"
"28/01/2004";"16,32"
"29/01/2004";"16,30"
"30/01/2004";"16,29"
"02/02/2004";"16,29"
"03/02/2004";"16,29"
"04/02/2004";"16,28"
"05/02/2004";"16,28"
"06/02/2004";"16,27"
"09/02/2004";"16,27"
"10/02/2004";"16,26"
"11/02/2004";"16,27"
"12/02/2004";"16,29"
"13/02/2004";"16,32"
"16/02/2004";"16,33"
"17/02/2004";"16,33"
"18/02/2004";"16,33"
"19/02/2004";"16,33"
"20/02/2004";"16,32"
"25/02/2004";"16,32"
"26/02/2004";"16,31"
"27/02/2004";"16,30"
"01/03/2004";"16,29"
"02/03/2004";"16,29"
"03/03/2004";"16,28"
"04/03/2004";"16,27"
"05/03/2004";"16,30"
"08/03/2004";"16,29"
"09/03/2004";"16,29"
"10/03/2004";"16,28"
"11/03/2004";"16,27"
"12/03/2004";"16,26"
"15/03/2004";"16,25"
"16/03/2004";"16,24"
"17/03/2004";"16,23"
"18/03/2004";"16,02"
"19/03/2004";"16,05"
"22/03/2004";"16,09"
"23/03/2004";"16,12"
"24/03/2004";"16,11"
"25/03/2004";"16,10"
"26/03/2004";"16,11"
"29/03/2004";"16,09"
"30/03/2004";"16,07"
"31/03/2004";"16,11"
"01/04/2004";"16,10"
"02/04/2004";"16,11"
"05/04/2004";"16,11"
"06/04/2004";"16,10"
"07/04/2004";"16,10"
"08/04/2004";"16,09"
"12/04/2004";"16,09"
"13/04/2004";"16,08"
"14/04/2004";"16,06"
"15/04/2004";"15,86"
"16/04/2004";"15,86"
"19/04/2004";"15,88"
"20/04/2004";"15,88"
"22/04/2004";"15,86"
"23/04/2004";"15,85"
"26/04/2004";"15,84"
"27/04/2004";"15,83"
"28/04/2004";"15,82"
"29/04/2004";"15,80"
"30/04/2004";"15,80"
"03/05/2004";"15,79"
"04/05/2004";"15,79"
"05/05/2004";"15,78"
"06/05/2004";"15,77"
"07/05/2004";"15,76"
"10/05/2004";"15,75"
"11/05/2004";"15,74"
"12/05/2004";"15,73"
"13/05/2004";"15,74"
"14/05/2004";"15,77"
"17/05/2004";"15,76"
"18/05/2004";"15,75"
"19/05/2004";"15,73"
"20/05/2004";"15,77"
"21/05/2004";"15,81"
"24/05/2004";"15,80"
"25/05/2004";"15,79"
"26/05/2004";"15,80"
"27/05/2004";"15,79"
"28/05/2004";"15,78"
"31/05/2004";"15,78"
"01/06/2004";"15,78"
"02/06/2004";"15,75"
"03/06/2004";"15,76"
"04/06/2004";"15,79"
"07/06/2004";"15,82"
"08/06/2004";"15,84"
"09/06/2004";"15,82"
"11/06/2004";"15,79"
"14/06/2004";"15,80"
"15/06/2004";"15,82"
"16/06/2004";"15,80"
"17/06/2004";"15,79"
"18/06/2004";"15,79"
"21/06/2004";"15,81"
"22/06/2004";"15,82"
"23/06/2004";"15,79"
"24/06/2004";"15,79"
"25/06/2004";"15,80"
"28/06/2004";"15,81"
"29/06/2004";"15,81"
"30/06/2004";"15,80"
"01/07/2004";"15,80"
"02/07/2004";"15,81"
"05/07/2004";"15,80"
"06/07/2004";"15,80"
"07/07/2004";"15,79"
"08/07/2004";"15,77"
"09/07/2004";"15,77"
"12/07/2004";"15,78"
"13/07/2004";"15,78"
"14/07/2004";"15,76"
"15/07/2004";"15,77"
"16/07/2004";"15,76"
"19/07/2004";"15,76"
"20/07/2004";"15,76"
"21/07/2004";"15,75"
"22/07/2004";"15,75"
"23/07/2004";"15,75"
"26/07/2004";"15,75"
"27/07/2004";"15,75"
"28/07/2004";"15,76"
"29/07/2004";"15,78"
"30/07/2004";"15,82"
"02/08/2004";"15,82"
"03/08/2004";"15,82"
"04/08/2004";"15,83"
"05/08/2004";"15,84"
"06/08/2004";"15,86"
"09/08/2004";"15,86"
"10/08/2004";"15,87"
"11/08/2004";"15,88"
"12/08/2004";"15,88"
"13/08/2004";"15,88"
"16/08/2004";"15,88"
"17/08/2004";"15,88"
"18/08/2004";"15,87"
"19/08/2004";"15,86"
"20/08/2004";"15,85"
"23/08/2004";"15,84"
"24/08/2004";"15,83"
"25/08/2004";"15,84"
"26/08/2004";"15,86"
"27/08/2004";"15,88"
"30/08/2004";"15,91"
"31/08/2004";"15,91"
"01/09/2004";"15,92"
"02/09/2004";"15,92"
"03/09/2004";"15,92"
"06/09/2004";"15,92"
"08/09/2004";"15,93"
"09/09/2004";"15,93"
"10/09/2004";"15,94"
"13/09/2004";"15,95"
"14/09/2004";"15,97"
"15/09/2004";"15,97"
"16/09/2004";"16,22"
"17/09/2004";"16,23"
"20/09/2004";"16,24"
"21/09/2004";"16,24"
"22/09/2004";"16,24"
"23/09/2004";"16,24"
"24/09/2004";"16,24"
"27/09/2004";"16,24"
"28/09/2004";"16,24"
"29/09/2004";"16,23"
"30/09/2004";"16,24"
"01/10/2004";"16,23"
"04/10/2004";"16,22"
"05/10/2004";"16,20"
"06/10/2004";"16,22"
"07/10/2004";"16,23"
"08/10/2004";"16,24"
"11/10/2004";"16,24"
"13/10/2004";"16,24"
"14/10/2004";"16,24"
"15/10/2004";"16,24"
"18/10/2004";"16,24"
"19/10/2004";"16,24"
"20/10/2004";"16,24"
"21/10/2004";"16,74"
"22/10/2004";"16,74"
"25/10/2004";"16,74"
"26/10/2004";"16,74"
"27/10/2004";"16,74"
"28/10/2004";"16,74"
"29/10/2004";"16,74"
"01/11/2004";"16,74"
"03/11/2004";"16,73"
"04/11/2004";"16,73"
"05/11/2004";"16,73"
"08/11/2004";"16,74"
"09/11/2004";"16,74"
"10/11/2004";"16,74"
"11/11/2004";"16,74"
"12/11/2004";"16,74"
"16/11/2004";"16,74"
"17/11/2004";"16,74"
"18/11/2004";"17,24"
"19/11/2004";"17,24"
"22/11/2004";"17,23"
"23/11/2004";"17,23"
"24/11/2004";"17,24"
"25/11/2004";"17,23"
"26/11/2004";"17,22"
"29/11/2004";"17,22"
"30/11/2004";"17,21"
"01/12/2004";"17,23"
"02/12/2004";"17,23"
"03/12/2004";"17,23"
"06/12/2004";"17,24"
"07/12/2004";"17,24"
"08/12/2004";"17,24"
"09/12/2004";"17,24"
"10/12/2004";"17,24"
"13/12/2004";"17,24"
"14/12/2004";"17,24"
"15/12/2004";"17,25"
"16/12/2004";"17,74"
"17/12/2004";"17,74"
"20/12/2004";"17,74"
"21/12/2004";"17,74"
"22/12/2004";"17,74"
"23/12/2004";"17,74"
"24/12/2004";"17,74"
"27/12/2004";"17,74"
"28/12/2004";"17,74"
"29/12/2004";"17,74"
"30/12/2004";"17,75"
"31/12/2004";"17,75"
"03/01/2005";"17,74"
"04/01/2005";"17,74"
"05/01/2005";"17,74"
"06/01/2005";"17,74"
"07/01/2005";"17,74"
"10/01/2005";"17,74"
"11/01/2005";"17,74"
"12/01/2005";"17,74"
"13/01/2005";"17,74"
"14/01/2005";"17,74"
"17/01/2005";"17,74"
"18/01/2005";"17,74"
"19/01/2005";"17,75"
"20/01/2005";"18,24"
"21/01/2005";"18,24"
"24/01/2005";"18,24"
"25/01/2005";"18,24"
"26/01/2005";"18,24"
"27/01/2005";"18,24"
"28/01/2005";"18,24"
"31/01/2005";"18,24"
"01/02/2005";"18,24"
"02/02/2005";"18,25"
"03/02/2005";"18,25"
"04/02/2005";"18,25"
"09/02/2005";"18,25"
"10/02/2005";"18,25"
"11/02/2005";"18,26"
"14/02/2005";"18,26"
"15/02/2005";"18,26"
"16/02/2005";"18,26"
"17/02/2005";"18,75"
"18/02/2005";"18,75"
"21/02/2005";"18,75"
"22/02/2005";"18,75"
"23/02/2005";"18,75"
"24/02/2005";"18,75"
"25/02/2005";"18,75"
"28/02/2005";"18,74"
"01/03/2005";"18,74"
"02/03/2005";"18,74"
"03/03/2005";"18,74"
"04/03/2005";"18,74"
"07/03/2005";"18,75"
"08/03/2005";"18,75"
"09/03/2005";"18,75"
"10/03/2005";"18,75"
"11/03/2005";"18,75"
"14/03/2005";"18,75"
"15/03/2005";"18,75"
"16/03/2005";"18,75"
"17/03/2005";"19,24"
"18/03/2005";"19,24"
"21/03/2005";"19,24"
"22/03/2005";"19,24"
"23/03/2005";"19,24"
"24/03/2005";"19,24"
"28/03/2005";"19,25"
"29/03/2005";"19,25"
"30/03/2005";"19,25"
"31/03/2005";"19,25"
"01/04/2005";"19,24"
"04/04/2005";"19,24"
"05/04/2005";"19,24"
"06/04/2005";"19,24"
"07/04/2005";"19,24"
"08/04/2005";"19,24"
"11/04/2005";"19,24"
"12/04/2005";"19,24"
"13/04/2005";"19,24"
"14/04/2005";"19,24"
"15/04/2005";"19,24"
"18/04/2005";"19,24"
"19/04/2005";"19,24"
"20/04/2005";"19,24"
"22/04/2005";"19,49"
"25/04/2005";"19,49"
"26/04/2005";"19,49"
"27/04/2005";"19,50"
"28/04/2005";"19,50"
"29/04/2005";"19,50"
"02/05/2005";"19,50"
"03/05/2005";"19,51"
"04/05/2005";"19,51"
"05/05/2005";"19,51"
"06/05/2005";"19,51"
"09/05/2005";"19,52"
"10/05/2005";"19,52"
"11/05/2005";"19,52"
"12/05/2005";"19,52"
"13/05/2005";"19,52"
"16/05/2005";"19,52"
"17/05/2005";"19,52"
"18/05/2005";"19,51"
"19/05/2005";"19,76"
"20/05/2005";"19,75"
"23/05/2005";"19,75"
"24/05/2005";"19,75"
"25/05/2005";"19,75"
"27/05/2005";"19,75"
"30/05/2005";"19,75"
"31/05/2005";"19,76"
"01/06/2005";"19,76"
"02/06/2005";"19,75"
"03/06/2005";"19,75"
"06/06/2005";"19,75"
"07/06/2005";"19,75"
"08/06/2005";"19,75"
"09/06/2005";"19,75"
"10/06/2005";"19,75"
"13/06/2005";"19,75"
"14/06/2005";"19,75"
"15/06/2005";"19,75"
"16/06/2005";"19,74"
"17/06/2005";"19,74"
"20/06/2005";"19,74"
"21/06/2005";"19,74"
"22/06/2005";"19,74"
"23/06/2005";"19,74"
"24/06/2005";"19,74"
"27/06/2005";"19,74"
"28/06/2005";"19,74"
"29/06/2005";"19,74"
"30/06/2005";"19,74"
"01/07/2005";"19,73"
"04/07/2005";"19,72"
"05/07/2005";"19,72"
"06/07/2005";"19,72"
"07/07/2005";"19,72"
"08/07/2005";"19,72"
"11/07/2005";"19,72"
"12/07/2005";"19,72"
"13/07/2005";"19,72"
"14/07/2005";"19,72"
"15/07/2005";"19,73"
"18/07/2005";"19,72"
"19/07/2005";"19,72"
"20/07/2005";"19,72"
"21/07/2005";"19,72"
"22/07/2005";"19,72"
"25/07/2005";"19,72"
"26/07/2005";"19,72"
"27/07/2005";"19,72"
"28/07/2005";"19,73"
"29/07/2005";"19,74"
"01/08/2005";"19,74"
"02/08/2005";"19,75"
"03/08/2005";"19,75"
"04/08/2005";"19,76"
"05/08/2005";"19,76"
"08/08/2005";"19,76"
"09/08/2005";"19,76"
"10/08/2005";"19,76"
"11/08/2005";"19,76"
"12/08/2005";"19,76"
"15/08/2005";"19,76"
"16/08/2005";"19,77"
"17/08/2005";"19,75"
"18/08/2005";"19,74"
"19/08/2005";"19,74"
"22/08/2005";"19,74"
"23/08/2005";"19,74"
"24/08/2005";"19,74"
"25/08/2005";"19,74"
"26/08/2005";"19,74"
"29/08/2005";"19,73"
"30/08/2005";"19,73"
"31/08/2005";"19,73"
"01/09/2005";"19,74"
"02/09/2005";"19,73"
"05/09/2005";"19,73"
"06/09/2005";"19,74"
"08/09/2005";"19,74"
"09/09/2005";"19,74"
"12/09/2005";"19,74"
"13/09/2005";"19,74"
"14/09/2005";"19,74"
"15/09/2005";"19,49"
"16/09/2005";"19,50"
"19/09/2005";"19,51"
"20/09/2005";"19,51"
"21/09/2005";"19,50"
"22/09/2005";"19,51"
"23/09/2005";"19,50"
"26/09/2005";"19,50"
"27/09/2005";"19,50"
"28/09/2005";"19,52"
"29/09/2005";"19,52"
"30/09/2005";"19,53"
"03/10/2005";"19,48"
"04/10/2005";"19,46"
"05/10/2005";"19,45"
"06/10/2005";"19,45"
"07/10/2005";"19,45"
"10/10/2005";"19,45"
"11/10/2005";"19,45"
"13/10/2005";"19,45"
"14/10/2005";"19,45"
"17/10/2005";"19,45"
"18/10/2005";"19,45"
"19/10/2005";"19,45"
"20/10/2005";"18,95"
"21/10/2005";"18,95"
"24/10/2005";"18,95"
"25/10/2005";"18,95"
"26/10/2005";"18,95"
"27/10/2005";"18,95"
"28/10/2005";"18,95"
"31/10/2005";"18,95"
"01/11/2005";"18,95"
"03/11/2005";"18,95"
"04/11/2005";"18,96"
"07/11/2005";"18,97"
"08/11/2005";"18,99"
"09/11/2005";"19,01"
"10/11/2005";"19,02"
"11/11/2005";"19,03"
"14/11/2005";"19,03"
"16/11/2005";"19,02"
"17/11/2005";"19,01"
"18/11/2005";"19,00"
"21/11/2005";"18,98"
"22/11/2005";"18,98"
"23/11/2005";"18,96"
"24/11/2005";"18,46"
"25/11/2005";"18,47"
"28/11/2005";"18,49"
"29/11/2005";"18,50"
"30/11/2005";"18,53"
"01/12/2005";"18,52"
"02/12/2005";"18,50"
"05/12/2005";"18,49"
"06/12/2005";"18,48"
"07/12/2005";"18,48"
"08/12/2005";"18,48"
"09/12/2005";"18,48"
"12/12/2005";"18,48"
"13/12/2005";"18,48"
"14/12/2005";"18,48"
"15/12/2005";"18,00"
"16/12/2005";"18,03"
"19/12/2005";"18,04"
"20/12/2005";"18,04"
"21/12/2005";"18,04"
"22/12/2005";"18,04"
"23/12/2005";"18,04"
"26/12/2005";"18,04"
"27/12/2005";"18,04"
"28/12/2005";"18,04"
"29/12/2005";"18,05"
"30/12/2005";"18,05"
"02/01/2006";"17,98"
"03/01/2006";"17,98"
"04/01/2006";"17,97"
"05/01/2006";"17,96"
"06/01/2006";"17,95"
"09/01/2006";"17,95"
"10/01/2006";"17,95"
"11/01/2006";"17,95"
"12/01/2006";"17,95"
"13/01/2006";"17,95"
"16/01/2006";"17,95"
"17/01/2006";"17,95"
"18/01/2006";"17,95"
"19/01/2006";"17,20"
"20/01/2006";"17,20"
"23/01/2006";"17,20"
"24/01/2006";"17,20"
"25/01/2006";"17,21"
"26/01/2006";"17,22"
"27/01/2006";"17,23"
"30/01/2006";"17,23"
"31/01/2006";"17,23"
"01/02/2006";"17,23"
"02/02/2006";"17,24"
"03/02/2006";"17,26"
"06/02/2006";"17,27"
"07/02/2006";"17,28"
"08/02/2006";"17,29"
"09/02/2006";"17,29"
"10/02/2006";"17,29"
"13/02/2006";"17,29"
"14/02/2006";"17,29"
"15/02/2006";"17,29"
"16/02/2006";"17,29"
"17/02/2006";"17,29"
"20/02/2006";"17,29"
"21/02/2006";"17,29"
"22/02/2006";"17,29"
"23/02/2006";"17,29"
"24/02/2006";"17,29"
"01/03/2006";"17,29"
"02/03/2006";"17,29"
"03/03/2006";"17,29"
"06/03/2006";"17,29"
"07/03/2006";"17,29"
"08/03/2006";"17,29"
"09/03/2006";"16,54"
"10/03/2006";"16,54"
"13/03/2006";"16,54"
"14/03/2006";"16,54"
"15/03/2006";"16,54"
"16/03/2006";"16,54"
"17/03/2006";"16,54"
"20/03/2006";"16,54"
"21/03/2006";"16,54"
"22/03/2006";"16,54"
"23/03/2006";"16,54"
"24/03/2006";"16,54"
"27/03/2006";"16,54"
"28/03/2006";"16,54"
"29/03/2006";"16,54"
"30/03/2006";"16,54"
"31/03/2006";"16,54"
"03/04/2006";"16,45"
"04/04/2006";"16,45"
"05/04/2006";"16,45"
"06/04/2006";"16,45"
"07/04/2006";"16,45"
"10/04/2006";"16,45"
"11/04/2006";"16,45"
"12/04/2006";"16,45"
"13/04/2006";"16,45"
"17/04/2006";"16,45"
"18/04/2006";"16,45"
"19/04/2006";"16,44"
"20/04/2006";"15,69"
"24/04/2006";"15,68"
"25/04/2006";"15,68"
"26/04/2006";"15,68"
"27/04/2006";"15,69"
"28/04/2006";"15,70"
"02/05/2006";"15,70"
"03/05/2006";"15,71"
"04/05/2006";"15,71"
"05/05/2006";"15,77"
"08/05/2006";"15,77"
"09/05/2006";"15,77"
"10/05/2006";"15,71"
"11/05/2006";"15,70"
"12/05/2006";"15,75"
"15/05/2006";"15,74"
"16/05/2006";"15,77"
"17/05/2006";"15,68"
"18/05/2006";"15,68"
"19/05/2006";"15,66"
"22/05/2006";"15,66"
"23/05/2006";"15,67"
"24/05/2006";"15,66"
"25/05/2006";"15,67"
"26/05/2006";"15,66"
"29/05/2006";"15,67"
"30/05/2006";"15,66"
"31/05/2006";"15,66"
"01/06/2006";"15,17"
"02/06/2006";"15,16"
"05/06/2006";"15,17"
"06/06/2006";"15,17"
"07/06/2006";"15,17"
"08/06/2006";"15,17"
"09/06/2006";"15,17"
"12/06/2006";"15,18"
"13/06/2006";"15,19"
"14/06/2006";"15,18"
"16/06/2006";"15,18"
"19/06/2006";"15,18"
"20/06/2006";"15,18"
"21/06/2006";"15,18"
"22/06/2006";"15,18"
"23/06/2006";"15,17"
"26/06/2006";"15,18"
"27/06/2006";"15,18"
"28/06/2006";"15,18"
"29/06/2006";"15,18"
"30/06/2006";"15,18"
"03/07/2006";"15,17"
"04/07/2006";"15,18"
"05/07/2006";"15,18"
"06/07/2006";"15,18"
"07/07/2006";"15,18"
"10/07/2006";"15,18"
"11/07/2006";"15,18"
"12/07/2006";"15,18"
"13/07/2006";"15,18"
"14/07/2006";"15,18"
"17/07/2006";"15,16"
"18/07/2006";"15,19"
"19/07/2006";"15,17"
"20/07/2006";"14,66"
"21/07/2006";"14,65"
"24/07/2006";"14,66"
"25/07/2006";"14,66"
"26/07/2006";"14,66"
"27/07/2006";"14,66"
"28/07/2006";"14,65"
"31/07/2006";"14,66"
"01/08/2006";"14,66"
"02/08/2006";"14,66"
"03/08/2006";"14,67"
"04/08/2006";"14,66"
"07/08/2006";"14,66"
"08/08/2006";"14,66"
"09/08/2006";"14,66"
"10/08/2006";"14,66"
"11/08/2006";"14,67"
"14/08/2006";"14,69"
"15/08/2006";"14,70"
"16/08/2006";"14,69"
"17/08/2006";"14,69"
"18/08/2006";"14,74"
"21/08/2006";"14,70"
"22/08/2006";"14,69"
"23/08/2006";"14,68"
"24/08/2006";"14,69"
"25/08/2006";"14,68"
"28/08/2006";"14,69"
"29/08/2006";"14,69"
"30/08/2006";"14,67"
"31/08/2006";"14,18"
"01/09/2006";"14,17"
"04/09/2006";"14,17"
"05/09/2006";"14,18"
"06/09/2006";"14,17"
"08/09/2006";"14,17"
"11/09/2006";"14,17"
"12/09/2006";"14,17"
"13/09/2006";"14,17"
"14/09/2006";"14,17"
"15/09/2006";"14,17"
"18/09/2006";"14,16"
"19/09/2006";"14,17"
"20/09/2006";"14,17"
"21/09/2006";"14,18"
"22/09/2006";"14,17"
"25/09/2006";"14,17"
"26/09/2006";"14,17"
"27/09/2006";"14,17"
"28/09/2006";"14,17"
"29/09/2006";"14,17"
"02/10/2006";"14,16"
"03/10/2006";"14,16"
"04/10/2006";"14,16"
"05/10/2006";"14,16"
"06/10/2006";"14,17"
"09/10/2006";"14,16"
"10/10/2006";"14,16"
"11/10/2006";"14,16"
"13/10/2006";"14,16"
"16/10/2006";"14,16"
"17/10/2006";"14,16"
"18/10/2006";"14,16"
"19/10/2006";"13,67"
"20/10/2006";"13,65"
"23/10/2006";"13,66"
"24/10/2006";"13,67"
"25/10/2006";"13,68"
"26/10/2006";"13,68"
"27/10/2006";"13,67"
"30/10/2006";"13,68"
"31/10/2006";"13,68"
"01/11/2006";"13,68"
"03/11/2006";"13,67"
"06/11/2006";"13,69"
"07/11/2006";"13,69"
"08/11/2006";"13,69"
"09/11/2006";"13,68"
"10/11/2006";"13,66"
"13/11/2006";"13,68"
"14/11/2006";"13,67"
"16/11/2006";"13,66"
"17/11/2006";"13,66"
"20/11/2006";"13,68"
"21/11/2006";"13,68"
"22/11/2006";"13,66"
"23/11/2006";"13,67"
"24/11/2006";"13,66"
"27/11/2006";"13,66"
"28/11/2006";"13,68"
"29/11/2006";"13,68"
"30/11/2006";"13,18"
"01/12/2006";"13,18"
"04/12/2006";"13,18"
"05/12/2006";"13,19"
"06/12/2006";"13,18"
"07/12/2006";"13,18"
"08/12/2006";"13,18"
"11/12/2006";"13,19"
"12/12/2006";"13,18"
"13/12/2006";"13,19"
"14/12/2006";"13,19"
"15/12/2006";"13,18"
"18/12/2006";"13,19"
"19/12/2006";"13,19"
"20/12/2006";"13,19"
"21/12/2006";"13,19"
"22/12/2006";"13,19"
"26/12/2006";"13,19"
"27/12/2006";"13,18"
"28/12/2006";"13,19"
"29/12/2006";"13,19"
"02/01/2007";"13,19"
"03/01/2007";"13,18"
"04/01/2007";"13,19"
"05/01/2007";"13,19"
"08/01/2007";"13,19"
"09/01/2007";"13,19"
"10/01/2007";"13,19"
"11/01/2007";"13,19"
"12/01/2007";"13,18"
"15/01/2007";"13,19"
"16/01/2007";"13,19"
"17/01/2007";"13,19"
"18/01/2007";"13,19"
"19/01/2007";"13,19"
"22/01/2007";"13,19"
"23/01/2007";"13,19"
"24/01/2007";"13,18"
"25/01/2007";"12,94"
"26/01/2007";"12,92"
"29/01/2007";"12,93"
"30/01/2007";"12,93"
"31/01/2007";"12,93"
"01/02/2007";"12,93"
"02/02/2007";"12,93"
"05/02/2007";"12,93"
"06/02/2007";"12,93"
"07/02/2007";"12,93"
"08/02/2007";"12,93"
"09/02/2007";"12,93"
"12/02/2007";"12,93"
"13/02/2007";"12,93"
"14/02/2007";"12,93"
"15/02/2007";"12,93"
"16/02/2007";"12,94"
"21/02/2007";"12,94"
"22/02/2007";"12,94"
"23/02/2007";"12,94"
"26/02/2007";"12,93"
"27/02/2007";"12,93"
"28/02/2007";"12,93"
"01/03/2007";"12,93"
"02/03/2007";"12,93"
"05/03/2007";"12,93"
"06/03/2007";"12,93"
"07/03/2007";"12,93"
"08/03/2007";"12,69"
"09/03/2007";"12,69"
"12/03/2007";"12,69"
"13/03/2007";"12,68"
"14/03/2007";"12,68"
"15/03/2007";"12,68"
"16/03/2007";"12,68"
"19/03/2007";"12,68"
"20/03/2007";"12,68"
"21/03/2007";"12,68"
"22/03/2007";"12,68"
"23/03/2007";"12,68"
"26/03/2007";"12,68"
"27/03/2007";"12,68"
"28/03/2007";"12,68"
"29/03/2007";"12,68"
"30/03/2007";"12,68"
"02/04/2007";"12,68"
"03/04/2007";"12,68"
"04/04/2007";"12,68"
"05/04/2007";"12,69"
"09/04/2007";"12,68"
"10/04/2007";"12,68"
"11/04/2007";"12,68"
"12/04/2007";"12,68"
"13/04/2007";"12,68"
"16/04/2007";"12,68"
"17/04/2007";"12,67"
"18/04/2007";"12,67"
"19/04/2007";"12,43"
"20/04/2007";"12,43"
"23/04/2007";"12,43"
"24/04/2007";"12,43"
"25/04/2007";"12,43"
"26/04/2007";"12,43"
"27/04/2007";"12,43"
"30/04/2007";"12,43"
"02/05/2007";"12,43"
"03/05/2007";"12,43"
"04/05/2007";"12,43"
"07/05/2007";"12,43"
"08/05/2007";"12,43"
"09/05/2007";"12,43"
"10/05/2007";"12,43"
"11/05/2007";"12,43"
"14/05/2007";"12,43"
"15/05/2007";"12,43"
"16/05/2007";"12,43"
"17/05/2007";"12,43"
"18/05/2007";"12,43"
"21/05/2007";"12,43"
"22/05/2007";"12,43"
"23/05/2007";"12,43"
"24/05/2007";"12,43"
"25/05/2007";"12,43"
"28/05/2007";"12,43"
"29/05/2007";"12,43"
"30/05/2007";"12,43"
"31/05/2007";"12,43"
"01/06/2007";"12,43"
"04/06/2007";"12,43"
"05/06/2007";"12,43"
"06/06/2007";"12,43"
"08/06/2007";"11,93"
"11/06/2007";"11,93"
"12/06/2007";"11,93"
"13/06/2007";"11,93"
"14/06/2007";"11,93"
"15/06/2007";"11,93"
"18/06/2007";"11,93"
"19/06/2007";"11,93"
"20/06/2007";"11,93"
"21/06/2007";"11,93"
"22/06/2007";"11,93"
"25/06/2007";"11,93"
"26/06/2007";"11,93"
"27/06/2007";"11,93"
"28/06/2007";"11,93"
"29/06/2007";"11,93"
"02/07/2007";"11,93"
"03/07/2007";"11,93"
"04/07/2007";"11,93"
"05/07/2007";"11,93"
"06/07/2007";"11,93"
"09/07/2007";"11,93"
"10/07/2007";"11,93"
"11/07/2007";"11,93"
"12/07/2007";"11,93"
"13/07/2007";"11,93"
"16/07/2007";"11,93"
"17/07/2007";"11,93"
"18/07/2007";"11,93"
"19/07/2007";"11,43"
"20/07/2007";"11,43"
"23/07/2007";"11,43"
"24/07/2007";"11,43"
"25/07/2007";"11,43"
"26/07/2007";"11,43"
"27/07/2007";"11,43"
"30/07/2007";"11,43"
"31/07/2007";"11,43"
"01/08/2007";"11,43"
"02/08/2007";"11,43"
"03/08/2007";"11,43"
"06/08/2007";"11,43"
"07/08/2007";"11,43"
"08/08/2007";"11,43"
"09/08/2007";"11,43"
"10/08/2007";"11,43"
"13/08/2007";"11,42"
"14/08/2007";"11,43"
"15/08/2007";"11,43"
"16/08/2007";"11,43"
"17/08/2007";"11,43"
"20/08/2007";"11,43"
"21/08/2007";"11,43"
"22/08/2007";"11,43"
"23/08/2007";"11,43"
"24/08/2007";"11,43"
"27/08/2007";"11,43"
"28/08/2007";"11,43"
"29/08/2007";"11,43"
"30/08/2007";"11,43"
"31/08/2007";"11,43"
"03/09/2007";"11,43"
"04/09/2007";"11,43"
"05/09/2007";"11,43"
"06/09/2007";"11,18"
"10/09/2007";"11,18"
"11/09/2007";"11,18"
"12/09/2007";"11,18"
"13/09/2007";"11,18"
"14/09/2007";"11,18"
"17/09/2007";"11,18"
"18/09/2007";"11,18"
"19/09/2007";"11,18"
"20/09/2007";"11,18"
"21/09/2007";"11,18"
"24/09/2007";"11,18"
"25/09/2007";"11,18"
"26/09/2007";"11,18"
"27/09/2007";"11,18"
